PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,PARK_FACIL,BUILDTYPE,STREET,SALES_PRICE
P05215,KK Nagar,1823,52,3,2,Yes,Commercial,Gravel,16142300
P08267,KK Nagar,2404,71,4,2,Yes,Others,Paved,13526040
P06082,Chrompet,985,2,1,1,No,House,Gravel,9573450
P00546,Chrompet,826,116,1,1,Yes,House,Paved,9140400
P07272,Chrompet,705,110,1,1,No,House,Paved,7495700
P08208,Chrompet,987,9,1,1,No,House,No Access,7415850
P07831,KK Nagar,1625,100,2,1,Yes,Others,Paved,10232060
P04236,Velachery,1729,56,2,1,Yes,House,No Access,7485650
P02735,Anna Nagar,1791,165,1,1,Yes,Commercial,Paved,20234860
P00212,Chrompet,1019,16,1,1,Yes,Others,Gravel,10315780
P01124,Chrompet,1212,43,2,1,No,Commercial,No Access,12383200
P08220,Adyar,1234,129,2,2,No,Others,No Access,7415240
P02452,Karapakkam,850,114,1,1,No,Others,No Access,3561750
P04307,Adyar,662,138,1,1,Yes,Commercial,Gravel,8848105
P04663,Karapakkam,1555,113,2,2,No,Commercial,No Access,8745500
P00374,Anna Nagar,1711,7,1,1,Yes,House,No Access,11216030
P07225,Chrompet,1064,68,1,1,Yes,Commercial,No Access,13216400
P02748,Chrompet,816,123,1,1,Yes,House,No Access,8227800
P08763,Adyar,1252,15,2,2,Yes,House,No Access,8529780
P01735,Velachery,1917,200,3,2,No,House,No Access,8027460
P06867,Chrompet,1013,63,1,1,Yes,House,Gravel,10431150
P04038,Chrompet,1080,4,1,1,No,House,No Access,8319100
P06079,Karapakkam,627,154,1,1,No,Others,No Access,6231125
P00327,Chrompet,1058,200,1,1,Yes,Commercial,Paved,12197050
P04059,Chrompet,951,117,1,1,No,Commercial,Gravel,11621350
P01678,Anna Nagar,1823,45,2,1,No,Others,Paved,13450260
P02180,Karapakkam,575,86,1,1,No,House,Gravel,3975250
P00190,Chrompet,737,93,1,1,Yes,Commercial,No Access,9455450
P09389,Adyar,706,23,1,1,No,Others,Paved,5054675
P01723,Karapakkam,1109,7,1,1,No,House,Gravel,5205500
P02417,Chrompet,1211,170,2,1,No,House,Gravel,9212250
P02533,Karapakkam,1450,114,2,2,No,House,Gravel,6890250
P08962,Adyar,1277,48,2,2,No,Commercial,Gravel,13606320
P04530,T Nagar,1568,120,1,1,No,Others,Gravel,12802880
P06833,Adyar,995,16,1,1,No,Commercial,Gravel,12171985
P05846,Karapakkam,1304,80,1,1,Yes,Others,Paved,6721500
P03864,Karapakkam,561,115,1,1,No,House,Gravel,4703750
P05432,Karapakkam,831,63,1,1,No,House,Gravel,6083250
P00816,Anna Nagar,1811,143,2,1,Yes,House,Gravel,13510040
P05897,KK Nagar,1563,122,2,1,No,Commercial,Paved,13840180
P07928,Chrompet,1107,36,1,1,No,Commercial,Gravel,13282450
P00858,Chrompt,910,10,1,1,No,House,Gravel,7847750
P04217,T Nagar,1512,163,1,1,Yes,Commercial,Paved,18531240
P05495,Chrompet,1061,141,1,1,Yes,Others,Paved,10485020
P09569,Velachery,1851,100,3,2,No,Others,Paved,11144770
P00919,Anna Nagar,1655,157,1,1,Yes,Commercial,Gravel,20586630
P02351,Karapakkam,895,44,1,1,No,House,Gravel,5437500
P05743,Karapakkam,1192,146,1,1,No,Others,Paved,8629750
P06161,Velachery,1670,197,2,1,No,Others,No Access,8147530
P02899,Anna Nagar,1532,153,1,1,No,House,Paved,11301300
P09658,Velachery,1896,188,3,2,No,Others,No Access,9911860
P02796,Karapakkam,1296,166,1,1,Yes,Others,No Access,6537250
P05951,KK Nagar,2045,161,3,2,Yes,Commercial,Paved,16957260
P01570,Adyar,722,22,1,1,No,House,Paved,5310935
P02637,Adyar,637,197,1,1,Yes,Commercial,Paved,10576965
P09347,Velachery,1519,109,2,1,Yes,Commercial,No Access,12682380
P04079,Karapakkam,1107,41,1,1,No,House,Gravel,4462000
P08838,Anna Nagar,1788,113,1,1,Yes,House,Paved,13581650
P05515,Karapakkam,923,75,1,1,Yes,Comercial,Paved,7346750
P03675,Chrompet,1261,181,2,1,Yes,House,Paved,9822750
P04888,T Nagar,1773,182,1,1,No,Others,Gravel,14101250
P04976,Chrompet,1104,124,1,1,Yes,Others,Paved,9718230
P00704,Chrompet,883,31,1,1,No,House,No Access,7781350
P05636,Karapakkam,1639,7,2,2,Yes,Others,No Access,8793625
P02069,Karapakkam,910,190,1,1,No,Others,Paved,5602750
P01950,Karapakkam,1572,152,2,2,Yes,Others,No Access,6714500
P02272,KK Nagar,1854,139,3,2,Yes,Others,Paved,10948060
P06066,Karapakkam,1219,27,1,1,Yes,Others,No Access,5943875
P04791,Adyar,1033,18,1,1,Yes,House,Paved,8023795
P07978,Adyar,861,153,1,1,Yes,House,Paved,7587075
P09222,Chrompet,963,170,1,1,Yes,House,Paved,7944000
P09845,Velachery,1537,71,2,1,No,Others,Gravel,7468400
P03362,Karapakkam,1579,118,2,2,No,Commercial,Paved,9343500
P08232,T Nagar,1925,35,2,1,Yes,House,Paved,12688340
P01792,Karapakkam,1584,86,2,2,No,Commercial,No Access,10495250
P09098,T Nagar,1829,31,2,1,Yes,House,Paved,14229060
P07318,Velachery,1761,5,2,1,No,Commercial,No Access,11360310
P04584,Karapakkam,1204,150,1,1,Yes,Others,No Access,7452250
P01187,Chrompet,1165,108,1,1,No,House,No Access,8196250
P09001,Chrompet,1109,48,1,1,No,House,Paved,8713900
P00975,Chrompt,818,66,1,1,Yes,Commercial,Paved,11752250
P00082,T Nagar,1600,153,1,1,No,House,Gravel,12213120
P04916,Karapakkam,1170,160,1,1,No,Others,Paved,8322500
P06913,Chrompet,1288,78,2,1,No,House,No Access,8935000
P03821,Anna Nagar,1598,104,1,1,Yes,House,Gravel,13358600
P01179,Chrompet,722,142,1,1,No,Others,Paved,6494240
P00846,Chrompet,798,172,1,1,No,House,No Access,6486150
P05696,Karapakkam,933,15,1,1,Yes,Commercial,Gravel,8745000
P01469,Chrompet,1086,124,1,1,Yes,Commercial,Paved,14021800
P02690,KK Nagar,1952,0,3,2,No,House,Paved,9671160
P02667,Chrompet,1052,113,1,1,No,Others,Paved,7871490
P01589,Velachery,1786,22,2,1,No,Commercial,Paved,14205080
P05917,Karapakkam,1652,107,2,2,No,Others,Paved,7014500
P03323,Karapakkam,1607,105,2,2,Yes,House,Paved,6227250
P07929,Chrompet,1229,20,2,1,No,House,No Access,7946950
P03511,T Nagar,1902,130,2,1,No,Commercial,Paved,20181980
P04674,Velachery,1677,22,2,1,No,Commercial,Gravel,12695370
P00234,Chrmpet,979,9,1,1,Yes,House,No Access,8959150
P07283,Adyar,655,25,1,1,No,Commercial,No Access,7924640
P09443,Chrompet,947,110,1,1,Yes,Commercial,Pavd,11867800
P02643,Velachery,1882,179,3,2,No,Commercial,Paved,12402070
P00035,Chrompet,963,97,1,1,Yes,House,No Access,8260400
P09313,Chrompet,1055,7,1,1,Yes,Commercial,No Access,12069000
P05726,Karapakkam,1390,6,2,2,No,Others,No Access,5940500
P07147,Velachery,1599,65,2,1,Yes,Others,No Access,7989570
P06046,Karapakkam,1591,184,2,2,No,House,Paved,8791000
P05916,Karapakkam,1265,81,1,1,Yes,Commercial,Paved,10027000
P06467,Adyar,870,5,1,1,Yes,Commercial,Paved,11111010
P06050,Adyar,1122,178,1,1,Yes,Others,No Access,8599095
P03198,Adyar,613,172,1,1,Yes,Others,Paved,6703210
P09631,Velachery,1670,52,2,1,Yes,House,Paved,8153390
P05774,KK Nagar,1338,116,2,1,No,Commercial,Gravel,12846980
P03918,KK Nagar,1319,129,1,1,No,Others,Paved,7826780
P03745,KK Nagar,1710,130,2,1,Yes,House,Paved,10978140
P08163,Anna Nagar,1938,71,2,1,Yes,House,No Access,11802180
P02463,Karapakkam,1058,39,1,1,Yes,Others,No Access,8388500
P03564,Chrompet,1251,133,2,1,No,Commercial,Gravel,14239850
P00796,Anna Nagar,1710,32,1,1,No,Commercial,Gravel,18299980
P03153,Adyar,617,89,1,1,No,Others,Paved,4917940
P09018,Adyar,916,107,1,1,No,Others,Gravel,6177070
P00480,Chrompet,1027,47,1,1,No,House,No Access,7671200
P08361,Adyar,1223,99,2,2,No,Others,No Access,6897450
P02395,KK Nagar,1422,113,2,1,Yes,Commercial,Paved,13940580
P08102,Chrompet,1081,93,1,1,Yes,Commercial,No Access,12370100
P09923,Velachery,1603,138,2,1,Yes,Commercial,Gravel,14102650
P09382,Anna Nagar,1762,3,1,1,Yes,Others,Paved,14682580
P05547,Adyar,1219,108,2,2,No,House,No Access,7400260
P07400,KK Nagar,1953,30,3,2,Yes,House,Paved,10288980
P06230,Karapakkam,1208,198,1,1,No,Others,Gravel,6377750
P06248,Karapakkam,849,173,1,1,Yes,Commercial,Paved,6312750
P06113,Karapakkam,522,95,1,1,No,House,Gravel,4362750
P02146,Karapakkam,1610,195,2,2,No,Commercial,Gravel,12520250
P05125,KK Nagar,1945,72,3,2,Yes,House,Gravel,10834460
P07009,Adyar,884,161,1,1,Yes,Others,No Access,9426345
P02130,Karapakkam,668,43,1,1,No,House,Gravel,5232500
P06458,Karapakkam,740,150,1,1,No,House,Paved,5283000
P02547,Adyar,1158,188,1,1,Yes,Others,Gravel,10416480
P04885,Velachery,1840,21,3,2,Yes,Commercial,Gravel,15715370
P02784,Chrompet,829,18,1,1,Yes,House,Gravel,9179950
P05486,Anna Nagar,1650,22,1,1,No,Commercial,No Access,17115030
P05795,Anna Nagar,1663,64,1,1,No,Others,Gravel,12869560
P02435,Velachery,1913,164,3,2,No,House,No Access,7030720
P03392,Velachery,1963,195,3,2,No,House,Paved,8636980
P08145,T Nagar,1806,48,2,1,No,Others,Paved,14638800
P07488,Velachery,1630,78,2,1,No,House,Gravel,7279480
P04951,Karapakkam,1016,69,1,1,No,House,Gravel,4473750
P08917,T Nagar,1823,0,2,1,Yes,Commercial,No Access,20527770
P00362,Chrompet,1185,92,1,1,No,Commercial,No Access,12387700
P05824,Karapakkam,1478,71,2,2,No,House,No Access,4458750
P09005,Chrompet,875,176,1,1,Yes,House,Gravel,8537500
P03806,KK Nagar,2087,31,3,2,Yes,House,Gravel,11552700
P07949,Anna Nagar,1970,180,2,1,Yes,House,Paved,13703500
P09709,Velachery,1645,35,2,1,Yes,Commercial,No Access,13920600
P00747,TNagar,1856,76,2,1,No,Commercial,Paved,19550620
P09719,Velachery,1782,110,2,1,Yes,Commercial,Gravel,16068640
P02108,Karapakkam,1465,192,2,2,Yes,House,Paved,6397000
P03570,KK Nagar,2439,162,4,2,No,House,Gravel,11119720
P04009,KK Nagar,1693,119,2,1,No,Others,Gravel,11431660
P05746,Anna Nagar,1737,174,1,1,No,Others,Paved,12793250
P01703,Karapakkam,1111,91,1,1,Yes,House,Gravel,8631250
P02028,KK Nagar,2485,50,4,2,No,Commercial,Paved,18984160
P09952,Velachery,1568,110,2,1,Yes,Others,Gravel,12415670
P02119,Karapakkam,512,4,1,1,No,Commercial,Gravel,5244500
P04670,Chrompet,958,51,1,1,No,Commercial,No Access,10720550
P04754,T Nagar,1565,35,1,1,Yes,Commercial,Gravel,19685020
P01927,KK Nagar,1706,67,2,1,Yes,Commercial,Paved,14400140
P03033,Velachery,1616,33,2,1,Yes,House,Paved,10094160
P00541,Anna Nagar,1531,35,1,1,No,Commercial,Paved,17480550
P06378,Anna Nagar,1636,5,1,1,Yes,Others,Gravel,13380530
P07514,KK Nagar,1997,58,3,2,Yes,Commercial,Paved,16469500
P01071,Chrompet,915,125,1,1,Yes,Others,Paved,8133300
P03912,Adyar,1046,138,1,1,No,Commercial,No Access,10760220
P07569,KK Nagar,1465,11,2,1,No,House,Gravel,10148180
P04012,KK Nagar,1399,184,2,1,Yes,Others,Gravel,10695340
P01238,Chrompet,1126,96,1,1,No,Others,Gravel,8882720
P06167,Karapakkam,1368,144,2,2,No,House,Paved,6774750
P08843,Chrompet,709,156,1,1,No,House,No Access,6435300
P07803,T Nagar,1550,39,1,1,No,House,Paved,11109230
P04952,Velachery,1882,99,3,2,Yes,Commercial,Paved,14239220
P09013,Anna Nagar,1538,62,1,1,Yes,House,Gravel,11312920
P07034,Velachery,1881,169,3,2,No,Commercial,Paved,14495770
P05575,Adyar,641,168,1,1,No,Commercial,Paved,9947855
P08381,Anna Nagar,1912,53,2,1,No,House,Paved,12364840
P02898,Chrompet,1194,116,1,1,Yes,Commercial,Gravel,13683650
P03310,Karapakkam,1502,114,2,2,Yes,House,Gravel,9328250
P01319,Anna Nagar,1649,145,1,1,No,Commercial,Gravel,18803650
P02959,Karapakkam,854,118,1,1,No,House,Gravel,7581750
P02061,KK Nagar,2388,147,4,2,Yes,House,Paved,12014520
P04310,Karapakkam,1381,138,2,2,No,House,Gravel,8286250
P08508,Chrompet,838,33,1,1,Yes,Commercial,Gravel,12194550
P06670,KK Nagar,1684,71,2,1,Yes,Commercial,Paved,14994840
P00486,Anna Nagar,1740,36,1,1,Yes,House,Gravel,13695970
P07086,T Nagar,1918,78,2,1,Yes,Commercial,No Access,20747530
P06211,Karapakkam,669,154,1,1,No,Others,No Access,5110125
P01097,Chrompet,965,92,1,1,No,Others,Gravel,9625300
P09622,Velachery,1899,91,3,2,No,House,Paved,8433410
P08819,Velachery,1553,52,2,1,No,House,No Access,6766430
P04614,Karapakkam,976,90,1,1,Yes,House,Paved,6895500
P09234,Anna Nagar,1628,133,1,1,No,House,Gravel,12651550
P09274,Chrompet,894,117,1,1,Yes,Others,Paved,9038780
P00542,Anna Nagar,1734,86,1,1,No,House,No Access,10497580
P02527,Karapakkam,662,140,1,1,No,Commercial,No Access,5073500
P09114,Adyar,994,106,1,1,No,Commercial,Gravel,10834880
P02223,Chrompet,1033,4,1,1,No,Commercial,No Access,11718800
P03868,Karapakkam,1462,182,2,2,No,House,No Access,4361500
P00122,Anna Nagar,1662,18,1,1,Yes,Commercial,No Access,19074830
P07207,KK Nagar,1865,103,3,2,No,House,Gravel,9859360
P04950,Karapakkam,1042,47,1,1,Yes,Others,Paved,5265250
P02822,Chrompet,828,116,1,1,No,Others,No Access,7553060
P00242,Chrompet,850,122,1,1,No,House,Paved,7123750
P05126,Karapakkam,1562,8,2,2,Yes,Commercial,No Access,11359000
P03090,KK Nagar,1425,182,2,1,Yes,House,Gravel,9762100
P02589,Anna Nagar,1813,169,2,1,No,Others,No Access,12370550
P09905,Velachery,1973,91,3,2,No,House,Gravel,8962970
P00943,Anna Nagar,1558,168,1,1,No,House,Paved,10841760
P09737,Velachery,1702,104,2,1,Yes,House,No Access,10140700
P00086,T Nagar,1781,187,1,1,No,Commercial,No Access,17959010
P04926,T Nagar,1538,32,1,1,Yes,Commercial,Paved,17749320
P02163,Velachery,1906,81,3,2,Yes,Commercial,Paved,16602700
P00401,Anna Nagar,1782,48,1,1,Yes,Others,Paved,14980260
P08746,Adyar,848,46,1,1,Yes,Commercial,Paved,11476830
P01000,Chrompet,737,137,1,1,Yes,Commercial,No Access,10276200
P08035,T Nagar,1512,55,1,1,Yes,Others,Paved,13737610
P05796,KK Nagar,1956,29,3,2,Yes,House,Paved,11373920
P03944,KK Nagar,1402,61,2,1,No,Commercial,Gravel,13085580
P05749,Chrompet,779,119,1,1,Yes,Others,Paved,7574830
P09090,Anna Nagar,1625,118,1,1,No,Others,Gravel,12085470
P09206,Anna Nagar,1724,136,1,1,No,Others,Paved,12337540
P03970,KK Nagar,2277,181,4,2,Yes,Others,Gravel,13310520
P01102,T Nagar,1692,24,1,1,Yes,Others,Paved,13669910
P08832,Chrompet,1184,105,1,1,Yes,Commercial,No Access,13860650
P02009,Karapakkam,657,63,1,1,No,Others,No Access,3643875
P02283,Chrompet,942,191,1,1,No,House,No Access,7766550
P09837,Velachery,1535,93,2,1,Yes,Commercial,Gravel,14211850
P00622,Chrompet,966,18,1,1,Yes,Commercial,Paved,13231850
P04686,Karapakkam,1294,81,1,1,Yes,Others,No Access,9160750
P04986,KK Nagar,2042,3,3,2,Yes,Others,Paved,11848520
P03021,Adyar,1110,53,1,1,Yes,Others,Gravel,8561060
P07278,Chrompet,819,77,1,1,Yes,House,Paved,8131900
P00759,Chrompet,1132,10,1,1,No,Commercial,Paved,13709700
P08782,Adyar,900,20,1,1,Yes,Others,Gravel,10128440
P07911,KK Nagar,2486,68,4,2,Yes,Commercial,Gravel,19615980
P01635,Karapakkam,896,107,1,1,Yes,Commercial,No Access,6765500
P07139,Velachery,1749,31,2,1,Yes,Commercial,Gravel,15388610
P09157,Chrompet,1252,54,2,1,Yes,Commercial,Paved,14902450
P01408,Chrompet,1234,6,2,1,No,Commercial,Paved,13822150
P02481,KK Nagar,2306,49,4,2,Yes,House,Paved,11319280
P05025,Chrompet,814,126,1,1,No,Others,Gravel,8890930
P00627,Chrompet,878,48,1,1,No,Others,Gravel,9209360
P05662,Chrompet,1053,176,1,1,No,Commercial,Gravel,13217400
P09510,T Nagar,1809,192,2,1,No,Commercial,Paved,20034510
P00042,Anna Nagar,1871,25,2,1,No,Others,Gravel,14904220
P02178,Chrompet,802,92,1,1,Yes,Commercial,No Access,9721700
P02617,Chrompet,1191,189,1,1,Yes,House,Gravel,9894050
P08456,Adyar,1025,170,1,1,No,Others,Gravel,10843610
P03271,KK Nagar,1392,74,2,1,No,Commercial,Paved,12286360
P05601,KK Nagar,2499,200,4,2,Yes,Others,Paved,13397920
P04206,Karapakkam,1290,100,1,1,Yes,House,Gravel,8700500
P00037,Anna Nagar,1760,34,1,1,Yes,Commercial,Paved,20346350
P01281,Chrompet,1279,126,2,1,No,Others,Paved,9795730
P02692,Chrompet,816,183,1,1,No,Commercial,Gravel,10008100
P06589,T Nagar,1904,141,2,1,No,Commercial,Gravel,20838520
P05923,KK Nagar,1502,193,2,1,No,Commercial,Paved,12614460
P05348,Chrompet,922,163,1,1,Yes,Others,Paved,8634640
P06677,T Nagar,1781,142,1,1,No,Commercial,Paved,20518750
P05543,Adyar,645,19,1,1,Yes,Commercial,Paved,8793480
P00631,Chrompet,1142,124,1,1,No,Commercial,No Access,12807300
P00768,T Nagar,1674,15,1,1,No,House,No Access,10410130
P04091,Adyar,781,164,1,1,No,Commercial,Gravel,11157780
P08764,Adyar,1274,166,2,2,No,Others,No Access,9335050
P04479,Karapakkam,687,2,1,1,No,Others,No Access,5913625
P06300,T Nagar,1886,155,2,1,No,Others,Gravel,14671170
P09056,T Nagar,1598,14,1,1,Yes,Commercial,Gravel,20024110
P01528,Karapakkam,593,113,1,1,Yes,House,No Access,6474250
P01067,Anna Nagar,1815,48,2,1,No,Commercial,No Access,19814280
P05752,Karapakkam,1121,196,1,1,No,Others,Paved,5849125
P06484,Chrompet,1182,4,1,1,No,Others,Paved,10097940
P05576,Anna Nagar,1864,198,2,1,No,Others,No Access,12867590
P03334,KK Nagar,2125,198,3,2,No,Commercial,Gravel,16656560
P01697,Chrompet,955,175,1,1,No,House,Gravel,9743700
P07563,Velachery,1625,2,2,1,No,Commercial,Paved,13718940
P01566,Chrompet,864,124,1,1,Yes,Commercial,Paved,12556650
P00107,Chrompet,1183,143,1,1,Yes,Others,Gravel,10453960
P02215,Karapakkam,938,70,1,1,No,House,Gravel,4918500
P06034,Karapakkam,1040,25,1,1,Yes,House,Paved,7600500
P04185,Chrompet,849,21,1,1,Yes,Commercial,Paved,11650600
P03133,Karapakkam,914,132,1,1,Yes,Others,No Access,6688000
P03103,Karapakkam,1156,122,1,1,Yes,House,Gravel,8947750
P00481,Chrompet,830,191,1,1,Yes,Commercial,No Access,10858850
P05056,KK Nagar,1655,146,2,1,No,House,Gravel,9843580
P07198,KK Nagar,1693,99,2,1,Yes,House,Paved,10021800
P08506,Chrompet,1014,17,1,1,Yes,Commercial,Gravel,13091650
P00703,Chrompet,1148,152,1,1,No,House,Gravel,8179150
P02299,KK Nagar,2453,53,4,2,No,Others,Gravel,13729040
P03233,KK Nagar,2167,194,3,2,No,Others,Paved,12477240
P02110,Karapakkam,1404,43,2,2,Yes,Others,Gravel,9146500
P08646,T Nagar,1545,17,1,1,No,Others,Gravel,13986920
P09653,Velachery,1634,93,2,1,Yes,House,No Access,8177900
P09183,Chrompet,1268,40,2,1,Yes,House,Gravel,10982650
P03187,KK Nagar,1682,38,2,1,Yes,Others,Gravel,12239160
P04240,Velachery,1787,116,2,1,No,Others,Paved,9640180
P04016,Karapakkam,1337,34,2,2,Yes,Others,Gravel,7953125
P01481,Adyar,695,165,1,1,Yes,Others,Paved,6149410
P05485,Anna Nagar,1930,163,2,1,No,House,Gravel,13060780
P01390,Chrompet,1042,178,1,1,Yes,Others,Gravel,10581040
P01475,T Nagar,1613,178,1,1,No,Commercial,Paved,17538420
P01758,Karapakkam,1270,39,1,1,Yes,House,Gravel,8953500
P04426,Chrompet,997,114,1,1,Yes,Commercial,Gravel,12056200
P00375,Chrompet,726,74,1,1,No,House,No Access,6280650
P07031,Velachery,1853,73,3,2,No,Others,No Access,10017780
P09706,Velachery,1591,27,2,1,No,House,Paved,8353830
P09315,Anna Nagar,1980,48,2,1,No,Others,Gravel,14332790
P02079,KK Nagar,2226,138,4,2,Yes,House,Paved,11670400
P02476,Adyar,808,88,1,1,No,Commercial,Paved,11949085
P01626,Karapakkam,1376,181,2,2,No,House,No Access,8105250
P08989,T Nagar,1868,197,2,1,No,Commercial,Gravel,20033450
P04924,Karapakkam,1311,48,1,1,No,House,Paved,6532250
P07178,Adyar,805,63,1,1,Yes,Others,Gravel,8934405
P00718,Chrompet,706,100,1,1,No,Others,Paved,7818970
P04712,Karapakkam,1464,184,2,2,No,Others,Paved,6272750
P01576,Adyar,648,143,1,1,No,Commercial,Gravel,10374210
P08055,Velachery,1917,182,3,2,Yes,House,No Access,11081520
P06214,Adyar,1018,66,1,1,Yes,Others,No Access,9213320
P03158,Anna Nagar,1694,167,1,1,Yes,Commercial,Paved,18855250
P08224,Chrompet,1112,86,1,1,Yes,Commercial,No Access,13363650
P04145,Karapakkam,950,116,1,1,Yes,House,No Access,6408750
P08981,Adyar,1282,149,2,2,Yes,House,No Access,10934170
P04682,Velachery,1639,73,2,1,No,House,Gravel,7016840
P07593,KK Nagar,1501,16,2,1,Yes,Others,Paved,10681680
P04406,Chrompet,765,22,1,1,No,House,No Access,5737000
P03606,Anna Nagar,1765,117,1,1,No,House,Gravel,13668850
P03281,Karapakkam,1518,104,2,2,Yes,Others,No Access,6597000
P06840,KK Nagar,2417,196,4,2,No,House,Gravel,11436120
P03436,Karapakkam,1070,109,1,1,Yes,House,Paved,5046750
P00502,T Nagar,1784,71,1,1,Yes,Others,Paved,14819560
P07484,Chrompet,1188,9,1,1,No,Others,Gravel,9797510
P01537,Karapakkam,1494,171,2,2,Yes,House,No Access,8188000
P07127,T Nagar,1810,128,2,1,No,Commercial,No Access,20441490
P05257,Karapakkam,738,166,1,1,Yes,House,Gravel,6799000
P01738,KK Nagar,1564,6,2,1,No,House,Gravel,10019360
P01654,Karapakkam,1211,88,1,1,No,Commercial,Gravel,8505000
P09944,Velachery,1662,135,2,1,Yes,Commercial,Gravel,13384340
P09403,Velachery,1530,174,2,1,No,Commercial,No Access,10851180
P06588,Adyar,909,62,1,1,Yes,House,Paved,8310590
P07233,Adyar,690,115,1,1,Yes,Others,Paved,7486235
P03147,Chrompet,780,94,1,1,No,House,No Access,7060000
P04973,Chrompet,1195,43,1,1,No,House,Gravel,10210500
P03954,Karapakkam,1428,37,2,2,Yes,Commercial,Paved,13180500
P03244,Adyar,746,53,1,1,Yes,Others,No Access,6390690
P07817,Adyar,921,163,1,1,No,Others,No Access,7178250
P08136,Adyar,607,124,1,1,No,House,Gravel,5383105
P02657,Adyar,712,37,1,1,No,House,No Access,6978025
P07181,KK Nagar,2312,88,4,2,No,House,Gravel,12569800
P08178,Velachery,1809,174,3,2,No,Others,Paved,11269470
P06878,T Nagar,1872,16,2,1,No,Others,Gravel,14822920
P01878,KK Nagar,2286,46,4,2,No,Others,Paved,13403120
P04726,Karapakkam,1648,26,2,2,No,House,No Access,5314000
P06083,Anna Nagar,1522,15,1,1,No,Others,No Access,11584500
P09244,Chrompet,919,70,1,1,No,Commercial,Gravel,12157650
P01266,T Nagar,1858,156,2,1,Yes,House,No Access,12695630
P01201,Chrompet,1082,194,1,1,Yes,Commercial,No Access,12944300
P02434,Karapakkam,1338,165,2,2,Yes,Others,Paved,7384750
P05679,Karapakkam,1559,59,2,2,No,House,No Access,5749000
P06179,Karapakkam,860,165,1,1,No,Others,Paved,6063250
P06891,Velachery,1769,137,2,1,Yes,Others,Gravel,9626680
P03493,Chrompet,1197,5,1,1,No,House,Gravel,9273100
P09963,Velachery,1971,5,3,2,Yes,Commercial,No Access,15559710
P09207,Velachery,1966,35,3,2,Yes,House,No Access,9665040
P07607,KK Nagar,2176,28,3,2,No,Others,Paved,11751940
P01974,Karapakkam,1519,164,2,2,No,Others,No Access,5686125
P06379,KK Nagar,1892,16,3,2,Yes,Others,Paved,11526700
P06181,Chrompet,786,75,1,1,No,House,No Access,6900800
P01081,Chrompet,942,18,1,1,Yes,Others,Gravel,9824040
P02591,Karapakkam,1344,151,2,2,Yes,House,Gravel,7524750
P03498,Karapakkam,943,198,1,1,Yes,Others,Gravel,7102125
P05063,Chrompet,1098,62,1,1,No,House,Gravel,8901650
P04401,Karapakkam,1190,77,1,1,No,House,Gravel,6499750
P07475,Velachery,1590,106,2,1,Yes,House,Gravel,9637220
P03509,Karapakkam,1040,142,1,1,Yes,Commercial,Gravel,9567000
